,Unnamed: 0,ID ANUNCIIO,ID SCRAPE,FUENTE INFO,NOMBRE ANFITRION,FECHA INICIO ANFITRION,TIEMPO DE RESPUESTA,TASA DE RESPUESTA,TASA DE ACEPTACION,SUPERANFITRION,CANTIDAD ANUNCIOS,CANTIDAD TOTAL ANUNCIOS,LATITUD,LONGITUD,TIPO DE PROPIEDAD,TIPO DE CUARTO,CAPACIDAD,BAÑOS,DORMITORIOS,CAMAS,AMENIDADES,PRECIO,NOCHES MINIMAS,NOCHES MAXIMAS,MINIMO NOCHES MINIMAS,MAXIMO NOCHES MINIMAS,MINIMO NOCHES MAXIMAS,MAXIMO NOCHES MAXIMAS,PROMEDIO NOCHES MINIMAS,PROMEDIO NOCHES MAXIMAS,TIENE DISPONIBILIDAD,DISPONIBILIDAD 30D,DISPONIBILIDAD 60D,DISPONIBILIDAD 90D,DISPONIBILIDAD 365D,CANTIDAD REVIEWS,REVIEWS ULTIMOS 12M,REVIEWS ULTIMOS 30D,PUNTAJE RATING,PUNTAJE PRECISION,PUNTAJE LIMPIEZA,PUNTAJE CHECKIN,PUNTAJE COMUNICACION,PUNTAJE UBICACION,PUNTAJE VALOR,RESERVA INSTANTANEA,ANUNCIOS ANFITRION,ANUNCIOS HOGAR COMPLETO,ANUNCIOS HABITACION PRIVADA,ANUNCIOS HABITACION COMPARTIDA,REVIEWS POR MES
0,0,42515,20241229042300,city scrape,Noelle,2010-07-30,within a few hours,100%,88%,f,1,1,46.20198,6.15672,Private room in rental unit,Private room,1,1.5,1.0,1.0,"[""Hair dryer"", ""Bathtub"", ""Stove"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Hangers"", ""TV with standard cable"", ""Paid washer \u2013 In building"", ""Iron"", ""Oven"", ""Host greets you"", ""Refrigerator"", ""Heating"", ""Shared hot tub"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""Wifi""]",$89.00,3,1125,3,3,1125,1125,3.0,1125.0,t,28,58,88,363,79,6,1,4.74,4.73,4.78,4.86,4.84,4.85,4.55,f,1,0,1,0,0.49
1,1,203997,20241229042300,city scrape,Mike,2011-08-21,within an hour,100%,100%,t,6,12,46.19964,6.1558,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,"[""Hair dryer"", ""Lake access"", ""Private entrance"", ""Dishes and silverware"", ""Kitchen"", ""Free washer \u2013 In unit"", ""Essentials"", ""Elevator"", ""Free dryer \u2013 In unit"", ""Hangers"", ""TV with standard cable"", ""Iron"", ""Coffee maker"", ""Smoke alarm"", ""Host greets you"", ""Fire extinguisher"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Microwave"", ""Heating"", ""Hot water"", ""Shampoo"", ""Wifi""]",$130.00,5,730,5,5,1125,1125,5.0,1125.0,t,11,41,65,65,89,6,0,4.91,4.98,4.89,4.97,4.99,4.96,4.81,t,2,2,0,0,0.6
2,2,276025,20241229042300,city scrape,Gaby,2011-11-25,within an hour,100%,100%,t,2,2,46.28031,6.16833,Entire rental unit,Entire home/apt,3,1.0,1.0,4.0,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Lake access"", ""Freezer"", ""Books and reading material"", ""Stove"", ""Pack \u2019n play/Travel crib"", ""Outdoor furniture"", ""BBQ grill"", ""Indoor fireplace"", ""Dishes and silverware"", ""Kitchen"", ""Fireplace guards"", ""Essentials"", ""Baking sheet"", ""Dining table"", ""Dedicated workspace"", ""Portable fans"", ""High chair"", ""Bed linens"", ""Hangers"", ""Free dryer \u2013 In building"", ""Iron"", ""Coffee maker"", ""Drying rack for clothing"", ""Fire pit"", ""Paid parking off premises"", ""Clothing storage: closet and dresser"", ""Children\u2019s dinnerware"", ""Smoke alarm"", ""Oven"", ""Toaster"", ""Body soap"", ""Baby safety gates"", ""Outdoor dining area"", ""Fire extinguisher"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Shared beach access"", ""Dishwasher"", ""Microwave"", ""Free street parking"", ""Crib"", ""Cleaning products"", ""Extra pillows and blankets"", ""Heating"", ""Baby bath"", ""Children\u2019s books and toys"", ""Cooking basics"", ""Hot water"", ""TV"", ""Free washer \u2013 In building"", ""Wifi""]",$70.00,7,360,7,7,1125,1125,7.0,1125.0,t,2,2,2,156,122,4,1,4.64,4.7,4.74,4.88,4.89,4.77,4.68,f,1,1,0,0,0.78
3,3,338682,20241229042300,city scrape,Mike,2011-08-21,within an hour,100%,100%,t,6,12,46.20708,6.15545,Entire rental unit,Entire home/apt,2,1.5,1.0,1.0,"[""Hair dryer"", ""Dishes and silverware"", ""Kitchen"", ""Free washer \u2013 In unit"", ""Essentials"", ""Elevator"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Lockbox"", ""Iron"", ""Coffee maker"", ""Paid parking off premises"", ""40 inch HDTV with standard cable"", ""Smoke alarm"", ""Oven"", ""Electric stove"", ""Fire extinguisher"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Heating"", ""Shampoo"", ""Cooking basics"", ""Hot water"", ""Courtyard view"", ""Wifi"", ""Self check-in""]",$133.00,5,365,3,5,1125,1125,5.0,1125.0,t,13,13,22,22,121,5,1,4.82,4.86,4.76,4.9,4.89,4.87,4.7,t,2,2,0,0,0.77
4,4,399388,20241229042300,city scrape,Oscar,2012-03-23,within an hour,100%,89%,t,2,3,46.18904,6.13908,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Bathtub"", ""Stove"", ""Washer"", ""Wine glasses"", ""Outdoor furniture"", ""Dishes and silverware"", ""Kitchen"", ""Smoking allowed"", ""Essentials"", ""Elevator"", ""Pets allowed"", ""Window guards"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Ethernet connection"", ""Bed linens"", ""Hangers"", ""Iron"", ""Coffee maker"", ""Mountain view"", ""Drying rack for clothing"", ""Clothing storage: wardrobe"", ""Paid parking off premises"", ""Outdoor dining area"", ""Host greets you"", ""Outdoor playground"", ""Patio or balcony"", ""Lock on bedroom door"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Microwave"", ""Free street parking"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Sun loungers"", ""Paid parking on premises"", ""Single level home"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Blender"", ""Room-darkening shades""]",$53.00,2,1125,2,2,1125,1125,2.0,1125.0,t,4,4,27,269,57,7,1,4.85,4.81,4.88,4.95,4.89,4.7,4.7,f,2,0,2,0,0.38
5,5,411058,20241229042300,city scrape,Julik,2012-02-06,within a day,100%,100%,f,1,3,46.21127,6.1454,Private room in loft,Private room,2,1.5,1.0,1.0,"[""Hair dryer"", ""Lake access"", ""Stove"", ""Washer"", ""First aid kit"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""Iron"", ""Coffee maker"", ""Mountain view"", ""City skyline view"", ""Paid parking off premises"", ""Oven"", ""Host greets you"", ""Private living room"", ""Fire extinguisher"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Free street parking"", ""Heating"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Shared hot tub"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi""]",$125.00,2,7,2,2,7,7,2.0,7.0,t,23,53,83,83,56,3,0,4.79,4.84,4.86,4.94,4.96,4.89,4.64,f,1,0,1,0,0.43
6,6,419631,20241229042300,city scrape,Mark,2012-04-07,within an hour,100%,90%,f,2,2,46.1995,6.17308,Private room in rental unit,Private room,2,1.5,1.0,1.0,"[""Hair dryer"", ""Fast wifi \u2013 92 Mbps"", ""Lake access"", ""Shared patio or balcony"", ""Indoor fireplace: wood-burning"", ""Private entrance"", ""Dishes and silverware"", ""Kitchen"", ""Free washer \u2013 In unit"", ""Essentials"", ""Elevator"", ""Garden view"", ""Electrolux induction stove"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""72 inch HDTV with Amazon Prime Video"", ""Hangers"", ""Iron"", ""Coffee maker"", ""Oven"", ""Lock on bedroom door"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Board games"", ""Free street parking"", ""Heating"", ""Cooking basics"", ""Hot water"", ""Shampoo""]",$120.00,2,14,2,2,1125,1125,2.0,1125.0,t,28,32,32,32,81,4,0,4.94,4.98,5.0,4.99,4.99,4.86,4.91,t,2,1,1,0,0.57
7,7,626512,20241229042300,city scrape,Enrica,2012-07-31,within an hour,100%,73%,t,2,3,46.2114,6.15107,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,"[""Hair dryer"", ""Long term stays allowed"", ""Lake access"", ""Stove"", ""Washer"", ""Carbon monoxide alarm"", ""Indoor fireplace"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Ethernet connection"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Iron"", ""Coffee maker"", ""Smoke alarm"", ""Oven"", ""Host greets you"", ""Fire extinguisher"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Free street parking"", ""Heating"", ""Pocket wifi"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi""]",$121.00,30,700,3,30,700,700,29.5,700.0,t,7,7,7,7,52,13,0,4.98,4.94,4.96,5.0,4.98,4.83,4.73,f,1,1,0,0,0.35
8,8,649023,20241229042300,city scrape,Eliora Elena,2012-05-15,within an hour,100%,98%,t,1,2,46.20175,6.14852,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Refrigerator"", ""Essentials"", ""Hot tub"", ""Coffee maker"", ""Elevator"", ""Heating"", ""Self check-in"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Dishes and silverware"", ""Kitchen"", ""Hangers"", ""Lockbox""]",$101.00,1,21,1,1,1125,1125,1.0,1125.0,t,20,50,80,168,161,37,2,4.91,4.95,4.92,4.97,4.97,4.99,4.85,f,1,1,0,0,1.08
9,9,664917,20241229042300,city scrape,Jean-Luc,2012-08-24,within an hour,100%,100%,f,4,4,46.20542,6.12802,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,"[""Hair dryer"", ""Bio Balance body soap"", ""Long term stays allowed"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Clothing storage: walk-in closet, closet, wardrobe, and dresser"", ""Wine glasses"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Free washer \u2013 In unit"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Pets allowed"", ""Shower gel"", ""44 inch HDTV with Amazon Prime Video, Apple TV, Disney+, Netflix, Roku"", ""Dining table"", ""Coffee"", ""Free dryer \u2013 In unit"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Iron"", ""Coffee maker"", ""Drying rack for clothing"", ""City skyline view"", ""Paid parking off premises"", ""Smoke alarm"", ""Oven"", ""Host greets you"", ""Autre stainless steel electric stove"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Free street parking"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Room-darkening shades""]",$118.00,15,730,9,15,1125,1125,14.8,1125.0,t,28,32,32,32,47,2,0,4.89,4.89,4.93,4.96,4.98,4.8,4.76,f,4,4,0,0,0.32
11,11,699903,20241229042300,previous scrape,Jean-Luc,2012-08-24,within an hour,100%,100%,f,4,4,46.2067,6.12949,Entire rental unit,Entire home/apt,2,,1.0,,"[""Hair dryer"", ""Iron"", ""Elevator"", ""Free street parking"", ""Pets allowed"", ""Heating"", ""Dryer"", ""Washer"", ""Wifi"", ""Kitchen"", ""Hangers"", ""TV with standard cable""]",,999,1000,999,999,1125,1125,999.0,1125.0,t,29,59,89,89,4,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,4,4,0,0,0.07
12,12,703260,20241229042300,city scrape,Karl,2012-04-04,within a few hours,100%,0%,f,1,3,46.2057,6.1824,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,"[""Long term stays allowed"", ""Bathtub"", ""Stove"", ""Washer"", ""First aid kit"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""TV with standard cable"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Free parking on premises"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Heating"", ""Backyard"", ""Dryer"", ""Cooking basics"", ""Wifi""]",$175.00,2,360,2,2,360,360,2.0,360.0,t,17,47,77,352,23,0,0,4.87,5.0,4.96,4.91,4.96,4.87,4.91,f,1,1,0,0,0.17
13,13,706264,20241229042300,city scrape,Louis,2012-09-20,within an hour,100%,100%,f,1,1,46.211998,6.150082,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Lake access"", ""43 inch HDTV with standard cable"", ""Books and reading material"", ""Pack \u2019n play/Travel crib"", ""Laundromat nearby"", ""Wine glasses"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Shower gel"", ""Coffee maker: Nespresso"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Iron"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Induction stove"", ""Toaster"", ""Body soap"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Pocket wifi"", ""Cleaning products"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Room-darkening shades""]",$137.00,4,60,1,4,1125,1125,4.0,1125.0,t,6,24,54,268,143,5,0,4.77,4.8,4.81,4.86,4.84,4.84,4.66,f,1,1,0,0,1.0
14,14,728403,20241229042300,previous scrape,Lucia,2012-10-06,within a day,100%,93%,t,4,12,46.21404,6.12431,Entire rental unit,Entire home/apt,4,,1.0,,"[""Hair dryer"", ""Conditioner"", ""Long term stays allowed"", ""Hot water kettle"", ""Freezer"", ""Books and reading material"", ""Laundromat nearby"", ""Wine glasses"", ""Outdoor furniture"", ""Private entrance"", ""Breakfast"", ""Central heating"", ""Dishes and silverware"", ""Free washer \u2013 In building"", ""Kitchen"", ""Babysitter recommendations"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Ethernet connection"", ""Ceiling fan"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Free dryer \u2013 In building"", ""Iron"", ""Coffee maker"", ""Mountain view"", ""Drying rack for clothing"", ""Clothing storage"", ""Paid parking off premises"", ""Oven"", ""Toaster"", ""Body soap"", ""Outdoor dining area"", ""Host greets you"", ""Patio or balcony"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Microwave"", ""Board games"", ""Pocket wifi"", ""Cleaning products"", ""Extra pillows and blankets"", ""Single level home"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Room-darkening shades""]",,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,54,0,0,4.74,4.81,4.96,4.8,4.94,4.63,4.61,t,4,1,3,0,0.36
16,16,751882,20241229042300,city scrape,Maysoon,2011-07-04,within a few hours,100%,67%,f,2,5,46.20234,6.1621,Entire rental unit,Entire home/apt,4,1.5,2.0,2.0,"[""Keypad"", ""Essentials"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Iron"", ""Elevator"", ""Heating"", ""Self check-in"", ""Stove"", ""Washer"", ""Hot water"", ""TV"", ""Air conditioning"", ""Shampoo"", ""Wifi"", ""Indoor fireplace"", ""Kitchen"", ""Dedicated workspace""]",$185.00,3,1125,3,3,1125,1125,3.0,1125.0,t,29,59,89,364,73,0,0,4.29,4.3,3.95,4.69,4.67,4.85,4.28,f,2,1,1,0,0.62
17,17,751941,20241229042300,city scrape,Maysoon,2011-07-04,within a few hours,100%,67%,f,2,5,46.20282,6.16197,Private room in rental unit,Private room,2,1.5,1.0,0.0,"[""Essentials"", ""Elevator"", ""Heating"", ""Shared hot tub"", ""HDTV with DVD player"", ""Stove"", ""Washer"", ""Shampoo"", ""Wifi"", ""Indoor fireplace"", ""Kitchen"", ""Dedicated workspace""]",$80.00,1,1125,1,1,1125,1125,1.0,1125.0,t,30,60,90,365,74,2,0,4.5,4.58,4.58,4.7,4.82,4.82,4.53,f,2,1,1,0,0.64
19,19,766186,20241229042300,city scrape,Dave,2012-10-27,within an hour,100%,100%,t,1,1,46.20146,6.13148,Entire loft,Entire home/apt,4,1.0,1.0,2.0,"[""Hair dryer"", ""Conditioner"", ""Waterfront"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Books and reading material"", ""Portable air conditioning"", ""Laundromat nearby"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Exercise equipment: free weights"", ""Keypad"", ""Free washer \u2013 In unit"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Coffee maker: Nespresso"", ""Dining table"", ""Paid parking lot off premises"", ""Coffee"", ""Dedicated workspace"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Electrolux double oven"", ""Clothing storage: walk-in closet"", ""Iron"", ""Fast wifi \u2013 108 Mbps"", ""Sonos sound system"", ""Mountain view"", ""Drying rack for clothing"", ""City skyline view"", ""Self check-in"", ""Smoke alarm"", ""Siemens refrigerator"", ""Toaster"", ""Theme room"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Free street parking"", ""Cleaning products"", ""Extra pillows and blankets"", ""50 inch HDTV with Netflix, Amazon Prime Video, standard cable, Chromecast, Disney+, Apple TV, Fire TV"", ""Single level home"", ""Cooking basics"", ""Electrolux electric stove"", ""Hot water"", ""Shampoo"", ""River view"", ""Room-darkening shades""]",$155.00,2,1125,2,2,1125,1125,2.0,1125.0,t,2,13,16,45,230,22,0,4.91,4.94,4.88,4.94,4.94,4.79,4.76,f,1,1,0,0,1.59
20,20,775934,20241229042300,city scrape,Lucia,2012-10-06,within a day,100%,93%,t,4,12,46.2116,6.12765,Private room in rental unit,Private room,1,1.5,1.0,1.0,"[""Hair dryer"", ""Conditioner"", ""Long term stays allowed"", ""Hot water kettle"", ""Stove"", ""Laundromat nearby"", ""Wine glasses"", ""Breakfast"", ""Private entrance"", ""First aid kit"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Smoking allowed"", ""Essentials"", ""Elevator"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Clothing storage: dresser"", ""Paid washer \u2013 In building"", ""Iron"", ""Coffee maker"", ""Drying rack for clothing"", ""Paid parking off premises"", ""Oven"", ""Toaster"", ""Body soap"", ""Outdoor dining area"", ""Paid dryer \u2013 In building"", ""Host greets you"", ""Lock on bedroom door"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Microwave"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Cleaning available during stay"", ""Single level home"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Room-darkening shades""]",$53.00,30,31,29,30,31,31,30.0,31.0,t,30,60,90,180,27,1,0,4.59,4.59,4.74,4.63,4.78,4.59,4.52,f,4,1,3,0,0.19
21,21,800449,20241229042300,previous scrape,Lucas,2012-11-22,within an hour,100%,83%,f,2,5,46.20442,6.12666,Entire condo,Entire home/apt,5,,4.0,,"[""Hair dryer"", ""Private backyard"", ""Long term stays allowed"", ""Lake access"", ""Bathtub"", ""Stove"", ""Pack \u2019n play/Travel crib"", ""Washer"", ""Outdoor furniture"", ""Carbon monoxide alarm"", ""Private entrance"", ""BBQ grill"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Shower gel"", ""Ethernet connection"", ""Exterior security cameras on property"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""High chair"", ""Iron"", ""Coffee maker"", ""Drying rack for clothing"", ""Paid parking off premises"", ""Smoke alarm"", ""Oven"", ""Body soap"", ""Outdoor dining area"", ""Host greets you"", ""Patio or balcony"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Crib"", ""Cleaning products"", ""Extra pillows and blankets"", ""Heating"", ""Children\u2019s books and toys"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi""]",,3,40,3,3,40,40,3.0,40.0,t,0,0,0,0,30,6,0,4.8,4.93,4.83,4.76,4.9,4.66,4.55,f,1,1,0,0,0.21
23,23,909957,20241229042300,city scrape,Pierre,2010-12-23,within an hour,100%,99%,f,10,12,46.20508,6.13086,Entire rental unit,Entire home/apt,5,1.0,2.0,4.0,"[""Paid parking garage off premises"", ""Hair dryer"", ""Paid parking garage on premises \u2013 1 space"", ""Long term stays allowed"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Books and reading material"", ""Stove"", ""Pack \u2019n play/Travel crib"", ""Laundromat nearby"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Outdoor furniture"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Building staff"", ""Free washer \u2013 In unit"", ""Essentials"", ""Baking sheet"", ""Pets allowed"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Shower gel"", ""Changing table"", ""Dining table"", ""Sony  sound system with aux"", ""Dedicated workspace"", ""Ethernet connection"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Iron"", ""Coffee maker"", ""Drying rack for clothing"", ""Smoke alarm"", ""Oven"", ""Toaster"", ""Body soap"", ""Outdoor dining area"", ""Fire extinguisher"", ""Refrigerator"", ""Microwave"", ""Board games"", ""Free street parking"", ""Crib"", ""Cleaning products"", ""Extra pillows and blankets"", ""Shampoo"", ""Heating"", ""Cooking basics"", ""Hot water"", ""Courtyard view"", ""Wifi"", ""Self check-in"", ""Blender"", ""Room-darkening shades""]",$130.00,10,1125,10,10,1125,1125,10.0,1125.0,t,0,4,34,309,303,1,0,4.56,4.72,4.76,4.7,4.75,4.57,4.53,f,3,3,0,0,2.55
28,28,952395,20241229042300,city scrape,SimIldik,2012-11-26,within a day,100%,0%,f,2,4,46.18905,6.13824,Entire loft,Entire home/apt,2,1.0,1.0,2.0,"[""Clothing storage: walk-in closet and closet"", ""Long term stays allowed"", ""Hot water kettle"", ""Bathtub"", ""Books and reading material"", ""Stove"", ""Laundromat nearby"", ""Washer"", ""Wine glasses"", ""Private entrance"", ""First aid kit"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Shared backyard"", ""Baking sheet"", ""Pets allowed"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Bed linens"", ""Hangers"", ""Iron"", ""Coffee maker"", ""Drying rack for clothing"", ""Oven"", ""Toaster"", ""Body soap"", ""Paid street parking off premises"", ""Fire extinguisher"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Microwave"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Cleaning available during stay"", ""Children\u2019s books and toys"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Room-darkening shades""]",$195.00,3,720,3,3,720,720,3.0,720.0,t,1,1,1,185,44,1,0,4.88,4.93,4.9,4.98,4.98,4.76,4.76,f,2,2,0,0,0.32
31,31,1163211,20241229042300,city scrape,Peter,2013-05-13,within an hour,90%,97%,t,1,1,46.20411,6.12994,Private room in rental unit,Private room,2,1.5,1.0,2.0,"[""Paid parking garage off premises"", ""Hair dryer"", ""Private backyard \u2013 Fully fenced"", ""Long term stays allowed"", ""Hot water kettle"", ""Barbecue utensils"", ""Bathtub"", ""Freezer"", ""Books and reading material"", ""Stove"", ""Wine glasses"", ""Outdoor furniture"", ""First aid kit"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Free washer \u2013 In unit"", ""Essentials"", ""Baking sheet"", ""Private BBQ grill: gas"", ""Shower gel"", ""Exercise equipment: stationary bike"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""40 inch HDTV with Netflix, standard cable"", ""Bed linens"", ""Hangers"", ""Iron"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Record player"", ""Smoke alarm"", ""Body soap"", ""Outdoor dining area"", ""Fire extinguisher"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Board games"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Single oven"", ""Sound system with Bluetooth and aux"", ""Sun loungers"", ""Children\u2019s books and toys"", ""Dryer"", ""Paid parking on premises"", ""Cooking basics"", ""Cleaning available during stay"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Blender"", ""Room-darkening shades"", ""Coffee maker: espresso machine""]",$84.00,1,190,1,1,190,190,1.0,190.0,t,29,59,82,95,223,65,5,4.89,4.91,4.95,4.93,4.93,4.8,4.77,f,1,0,1,0,1.58
32,32,1179787,20241229042300,city scrape,Jean-Philippe & Xuong,2013-05-18,within an hour,100%,99%,t,2,2,46.21005,6.14517,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Hair dryer"", ""Washer"", ""HDTV with premium cable, standard cable"", ""Essentials"", ""Elevator"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""Iron"", ""Mountain view"", ""City skyline view"", ""Paid parking off premises"", ""Host greets you"", ""Lock on bedroom door"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Heating"", ""Pocket wifi"", ""Extra pillows and blankets"", ""Dryer"", ""Hot water"", ""Shampoo"", ""Wifi""]",$85.00,3,14,3,3,14,14,3.0,14.0,t,18,22,24,24,688,50,3,4.85,4.91,4.91,4.95,4.96,4.9,4.77,f,2,0,2,0,4.87
33,33,1192759,20241229042300,city scrape,Jean-Philippe & Xuong,2013-05-18,within an hour,100%,99%,t,2,2,46.20884,6.14587,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Hair dryer"", ""Dishes and silverware"", ""Free washer \u2013 In unit"", ""Essentials"", ""Elevator"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Bed linens"", ""Hangers"", ""Iron"", ""Paid parking off premises"", ""Host greets you"", ""Lock on bedroom door"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Heating"", ""Pocket wifi"", ""Extra pillows and blankets"", ""Hot water"", ""51 inch HDTV with standard cable, premium cable"", ""Shampoo"", ""Wifi""]",$83.00,3,14,3,3,14,14,3.0,14.0,t,13,17,19,19,657,37,2,4.82,4.86,4.92,4.93,4.94,4.9,4.77,t,2,0,2,0,4.66
36,36,1273891,20241229042300,city scrape,Ioan,2013-06-16,within a day,89%,54%,f,2,5,46.20698,6.16053,Entire rental unit,Entire home/apt,5,2.0,3.0,3.0,"[""Hot tub"", ""Essentials"", ""Hair dryer"", ""Iron"", ""Elevator"", ""Heating"", ""Lake access"", ""Host greets you"", ""Cooking basics"", ""Washer"", ""Hot water"", ""Fire extinguisher"", ""Shampoo"", ""Wifi"", ""Kitchen"", ""Hangers"", ""TV with standard cable""]",$290.00,5,20,5,5,20,20,5.0,20.0,t,0,0,0,140,17,6,0,5.0,4.94,4.88,4.82,4.94,5.0,4.82,f,1,1,0,0,0.15
